post_id,href,post_title,date,post,raw_company,raw_title,raw_yoe,raw_salary,raw_salary_total,raw_location,company,title,location,yoe,salary,salary_total
1646748,https://leetcode.com/discuss/compensation/1646748/Visa-Inc-or-Bangalore-or-SSET-or-QA-or,Visa Inc | Bangalore | SSET | QA |,2021/12/25,"Education: B.Tech in Electronics and Communication
Years of Experience: 3.6
Prior Experience: Service based MNC
Date of the Offer: Dec 2021
Company: Visa Inc
Title/Level: Senior Software Engineer Testing
Location: Bangalore, India
Fixed Salary : INR 18,00,000
Retierals : INR 1,50,000
Variable pay : INR 2,00,000
Relocation: As per company policy
Total comp (Fixed + Retieral + Variable): INR 21,50,000
Holding offer :
Tekion - INR 15,00,000 Fixed+ INR 3,00,000 Joining bonus + 4000 units ESOP",visa inc,senior software engineer testing,3.6,"inr 18,00,000","(fixed + retieral + variable): inr 21,50,000","bangalore, india",visa inc,n/a,bangalore,3.6,1800000.0,2150000.0
905576,https://leetcode.com/discuss/compensation/905576/ZopSmart-or-SE-or-Bangalore,ZopSmart | SE | Bangalore,2020/10/22,"Education: MS in Computer Science from India
Years of Experience: 0
Prior Experience: None
Date of the Offer: 11/10/2020
Company: ZopSmart
Title/Level: Software Engineer 1
Location: Bangalore, India
Salary: ₹8,00,004
Basic Salary: ₹400008
HRA: ₹160008
Conveyance Allowance: ₹19200
Medical Reimbursement: ₹15,000
Mobile Reimbursement: ₹24,000
Fitness Allowance: ₹36,000
Special Allowance: ₹1,45,788
Total comp (Salary + Bonus + Stock): ₹8,00,004
Other details: Was given a week to accept or decline the offer.",zopsmart,software engineer 1,0,"₹8,00,004",": ₹8,00,004","bangalore, india",zopsmart,sde 1,bangalore,0.0,800004.0,800004.0
1342929,https://leetcode.com/discuss/compensation/1342929/Amazon-SDE-1-Bangalore,Amazon SDE 1 Bangalore,2021/07/17,"Education: B.Tech.
Years of Experience: 2
Prior Experience: US based Product startup
Date of the Offer: June 2021
Company: Amazon
Title/Level: SDE1
Location: Bengaluru
Salary: INR 1,800,000
Relocation: INR 150,000
Signing Bonus: INR 800,000 (500,000 + 300,000)
Stock bonus: 5 RSU vested over 4 years (5 + 15 + 40 + 40)
Current TC: INR 1,000,000
Other details: Negotiated offer once",amazon,sde1,2,"inr 1,800,000",,bengaluru,amazon,sde 1,bangalore,2.0,1800000.0,-1.0
408395,https://leetcode.com/discuss/compensation/408395/Dream11-or-SDE-1-or-Mumbai,Dream11 | SDE-1 | Mumbai,2019/10/19,"Education: B.Tech CS
Years of Experience: 2
Date of the Offer: Oct 2019
Company: Dream11
Title/Level: SDE-1
Location: Mumbai
Salary: INR 22L
Signing Bonus: INR 2L
Stock bonus: 10L vested over 4 years
Total comp (Salary + Bonus + Stock): 25L
Benefits: 75% of monthly rent paid by company, 50K learning wallet, Free food, International offsite, Gym membership, Travel reimbursements",dream11,sde-1,2,inr 22l,: 25l,mumbai,dream11,sde 1,mumbai,2.0,2200000.0,2500000.0
1344380,https://leetcode.com/discuss/compensation/1344380/McKinsey-and-Company-or-Software-Engineer-or-Gurgaon,McKinsey & Company | Software Engineer | Gurgaon,2021/07/18,"Education: CS B.Tech. (IIT/NIT)
Total Years of Experience: 2.1 years
Prior Experience: Publicis Sapient(Service based Company), Gurgaon
Prior Compensation: 12 (11 fixed + variable)
Date of the Offer: 2 July, 2021
Company: McKinsey & Company
Title/Level: Software Engineer
Location: Gurgaon, HR, India
Base Salary: INR 17.5 LPA (inc PF)
Relocation Bonus: NA
Joining Bonus: NA
Total comp: ~INR 17.5 LPA
Benefits: Standard McKinsey & Company Benefits (Food Coupons, Transportation, Medical Insurance, etc)
Also had competitive offers from Startups and Product Based Company.
They were pretty reluctant in giving hike more than 40% initially, but later they agreed when i told i already have competitive offers in hand. Got the offer letter but didnt join as i had better one in hand from product based.
But McKinsey being a big brand, i was initially bit confused if i should really let go of this chance. But i decided based on the domain of the company that it is consulting after all and i have more inclination towards product based. I hope i made the right decision.",mckinsey & company,software engineer,2.1 years,inr 17.5 lpa,: ~inr 17.5 lpa,"gurgaon, hr, india",mckinsey,sde 1,delhi,2.1,1750000.0,1750000.0
1333108,https://leetcode.com/discuss/compensation/1333108/Licious-SDE-2,Licious - SDE 2,2021/07/12,"Education: B.Tech tier 1/2 CSE
Years of Experience: 4.3 yoe
Prior Experience: Recently started startup
Company: Licious
Title/Level: SDE2
Location: Bangalore
Salary: ₹ 34,00,000 Fixed
Variable : 3,00,000
Relocation Bonus: 2,00,000
Stock bonus: 7,00,000 worth Esops vested over 4 years
Total comp (Salary + Bonus + Stock): 41,00,000 for first year
Benefits: Many benefits
Other details: Great company",licious,sde2,4.3 yoe,"₹ 34,00,000 fixed",": 41,00,000 for first year",bangalore,licious,sde 2,bangalore,4.3,3400000.0,4100000.0
1609705,https://leetcode.com/discuss/compensation/1609705/Paytm-or-Senior-Software-Engineer-or-Noida,Paytm | Senior Software Engineer | Noida,2021/12/03,"Education: B.Tech in tier 2 college
Years of Experience: 6.3 yrs
Prior Experience : MNC
Company: Paytm
Title/Level: Senior Software Engineer
Location: Noida
Salary: INR 49,00,000
Signing Bonus: INR 7,00,000
Stock bonus: INR 24,00,000 (vested over 4 years)
Total comp (Salary + Bonus + Stock): ~ 60,00,000 INR
Benefits: Standard
Other details: IPO already came for paytm",paytm,senior software engineer,6.3 yrs,"inr 49,00,000",": ~ 60,00,000 inr",noida,paytm,sde 2,delhi,6.3,4900000.0,6000000.0
1714754,https://leetcode.com/discuss/compensation/1714754/Paytm-or-SDE-1-or-Noida,Paytm | SDE 1 | Noida,2022/01/24,"Education: B.tech from tier 1 college
Years of Experience: 1+ yrs
Prior Experience: MNC
Date of the Offer: 2021
Company: Paytm
Title/Level: Software Dev. I
Location: Noida
Salary: 21 LPA fixed
Signing Bonus: 2L
Stock bonus: 5LPA
Total comp (Salary + Bonus + Stock): 24 LPA
Benefits: Standard benefits
Other details:NA",paytm,software dev. i,1+ yrs,21 lpa fixed,: 24 lpa,noida,paytm,sde 1,delhi,1.0,2100000.0,2400000.0
1155235,https://leetcode.com/discuss/compensation/1155235/Infosys-or-System-Engineer,Infosys | System Engineer,2021/04/12,"Education: BE in Computer Engineering
Years of Experience: 0
Prior Experience: Intern non paid
Company: Infosys
Title/Level: System Engineer
Location: Mysore
Salary: INR 360000
Signing Bonus: INR 10000 first year.
Bonus: Performance-based bonus up to 20% of salary every year
Total comp (Salary + Bonus): ~ INR 3,70,000 first year",infosys,system engineer,0,inr 360000,": ~ inr 3,70,000 first year",mysore,infosys,systems engineer,mysore,0.0,360000.0,370000.0
1084108,https://leetcode.com/discuss/compensation/1084108/Paypal-or-SE-2-or-Chennai,Paypal | SE 2 | Chennai,2021/02/27,"Education: MTech BITS Pilani
Years of Experience: 1 year 6 months at the time of interview
Prior Experience: Product company
Date of the Offer: Jan 2021
Company: PayPal
Title/Level: SE 2 , T23
Location: Chennai
Base Salary: INR 18.78 lakhs
Relocation/Signing Bonus: INR 1.5 lakhs
Stock bonus: $13,000 USD (equivalent to 9 .10 lakhs) vested in 3 years
Annual Bonus: 10 percent of base=1.87 lakhs
Gross Compensation: INR 21.25 lakhs (including base, annual bonus and gratuity)
Total comp (Gross + stock bonus): INR 30.35 lakhs
Benefits: Standard Paypal benefits
Previous Compensation: INR 14 lakhs",paypal,se 2,1 year 6 months at the time of interview,inr 18.78 lakhs,(gross + stock bonus): inr 30.35 lakhs,chennai,paypal,sde 2,chennai,1.5,1878000.0,3035000.0
1540342,https://leetcode.com/discuss/compensation/1540342/Infosys-or-Engineer,Infosys | Engineer,2021/10/25,"Education: BE in Computer Engineering
Years of Experience: 0
Prior Experience: Fresher
Company: Infosys
Title/Level: System Engineer
Location: Mysore
Salary: INR 360000
Signing Bonus: INR 10000 first year.
Bonus: Performance-based bonus up to 20% of salary every year
Total comp (Salary + Bonus): ~ INR 3,70,000 first year",infosys,system engineer,0,inr 360000,": ~ inr 3,70,000 first year",mysore,infosys,systems engineer,mysore,0.0,360000.0,370000.0
1012181,https://leetcode.com/discuss/compensation/1012181/TCS-or-System-Engineer-or-India,TCS | System Engineer | India,2021/01/12,"Education: B.Tech ECE 2021
Years of Experience: 0
Prior Experience: 2 internships at startup company
Date of the Offer: 10th January,2021
Company: TATA Consultancy Services Limited
Title/Level: Systems Engineer in Grade C1
Location: PAN India
Salary: INR 7,00,022
Relocation/Signing Bonus: None
Stock bonus: None
Bonus: upto INR 60,000 on the basis of performance in TCS Xplore Program during the first year
Total comp (Salary + Bonus + Stock): 7 LPA
Benefits: Quarterly Bonus based on performance, Health and Life Insurance
Other Deatils : Off-Campus through NQT",tata consultancy services limited,systems engineer in grade c1,0,"inr 7,00,022",: 7 lpa,pan india,tata consultancy services limited,n/a,india,0.0,700022.0,-1.0
947792,https://leetcode.com/discuss/compensation/947792/VMware-or-MTS-3-or-Bangalore,VMware | MTS-3 | Bangalore,2020/11/25,"Education: B.E (IT) from a Tier-3 College
Years of Experience: 3.5
Prior Experience: Startups
Date of the Offer: 22nd November 2020
Company: VMware
Title/Level: MTS-3
Location: Bangalore
Salary: 29 (Base) + 1.74 PF + 80 (Health and Gratuity)
Relocation/Signing Bonus: 2.4L
Stock bonus: 31.5K USD ~ (23.6 L) vested in 4 years
Bonus: 4L
Total comp (Salary + Bonus + Stock): ~ 40L
Benefits: Gratuity, Health insurance, Gym, food etc
Please suggest if this is on the good side of the compensation or should I negotiate on some of the components?",vmware,mts-3,3.5,29,: ~ 40l,bangalore,vmware,mts 3,bangalore,3.5,2900000.0,4000000.0
245757,https://leetcode.com/discuss/compensation/245757/Accenture-Application-Development-Associate,Accenture - Application Development Associate,2019/02/28,"Education: B.Tech in Computer Science & Engineering
Years of Experience: 1 year
Prior Experience: Android Developer Intern Twice and Open Source Contributor
Date of the Offer: January 2019
Company: Accenture
Title/Level: Application Development Associate
Location: Bangalore/ Pune/ Hyderabad, India
Salary: ₹3,50,000
Relocation: ₹2500-4000
Signing Bonus: ₹50,000
Stock bonus: No
Bonus: Performance-based bonus up to 8.5% of salary every year
Total comp (Salary + Bonus + Stock): ~₹4,00,000
Benefits: 15 paid vacation days + 10 paid sick leave days + + 2 paid personal days + covered health/dental/vision
Other details: Negotiated once, original offer did not have signing bonus. Was given a week to accept or decline the offer.",accenture,application development associate,1 year,"₹3,50,000",": ~₹4,00,000",bangalore,accenture,n/a,bangalore,1.0,350000.0,400000.0
956853,https://leetcode.com/discuss/compensation/956853/Microsoft-or-SDE(New-Grad)-or-Hyderabad,Microsoft | SDE(New Grad) | Hyderabad,2020/12/02,"Education: B.Tech (Electronics and Electrical Engineering) with CS Minor
Years of Experience : 0
Prior Experience : Summer Intern at Citibank India (2020)
Date of Offer : 1st December 2020
Company : Microsoft
Title : SDE-I
Location : Hyderabad, India
Salary : 13.22 LPA
Signing Bonus : 5L
Stock Bonus : $30000 (vested over 4 years)
Non-cash benefits : 1.67 L
Benefits : Microsoft Benefits
Other Details : Had an offer from Oracle (27.5 LPA)
Interview Experience",microsoft,sde-i,0,13.22 lpa,,"hyderabad, india",microsoft,sde 1,hyderabad,0.0,1322000.0,-1.0
1327828,https://leetcode.com/discuss/compensation/1327828/Udaan-Software-engineer-2-or-Bangalore,Udaan - Software engineer 2 | Bangalore,2021/07/10,"Education: B.Tech. in CSE
Years of Experience: 4+ Yr
Prior Experience: Mid level company
Company: Udaan
Title/Level: Software engineer
Location: Bengaluru, India
Salary: ₹32,00,000
Signing Bonus: ₹3,00,000
Stock Bonus: 3 L in 1st year
Total comp (Salary + Bonus + Stock): ~38 for first year",udaan,software engineer,4+ yr,"₹32,00,000",: ~38 for first year,"bengaluru, india",udaan,sde 1,bangalore,4.0,3200000.0,-1.0
1244419,https://leetcode.com/discuss/compensation/1244419/Intuit-or-SWE-1-or-Bangalore,Intuit | SWE 1 | Bangalore,2021/06/01,"Education : BTech, Information Technology(Tier 3)
Years of Experience : Fresher
Prior Experience : 0
Date of Offer : May 2021
Company : Intuit
Title : Software Engineer 1
Location : Bangalore, India
Salary : INR 15LPA
Sign-On Bonus : INR 3LPA
Stock Bonus : $18000 (vested over 4 years)
Variable Bonus : INR 1.5LPA(10% of fixed pay(Variable))
Total Compensation(Salary + Bonus + Stock) : INR 21LPA(approx) for first year
Benefits : Standard Intuit Benefits
Other Details : It was an Off campus drive, applied through career portal directly",intuit,software engineer 1,fresher,inr 15lpa,: inr 21lpa(approx) for first year,"bangalore, india",intuit,sde 1,bangalore,0.0,1500000.0,2100000.0
1137329,https://leetcode.com/discuss/compensation/1137329/Wells-Fargo-or-SDE-1,Wells Fargo | SDE-1,2021/04/01,"Education:B Tech CS 
Years of Experience: 8 months
Prior Experience: Startup
Company: Wells Fargo
Title/Level: Associate
Location: Hyderabad, IN
Salary: INR 13,00,000 CTC
Variable : INR 1,50,000
Joining Bonus: INR 1,50,000
Retention Bonus : 1-2 lac
Total comp (Salary + Variable + Bonus + Retention): ~ INR 17,00,000 
Benefits:  insurance, free transport",wells fargo,associate,8 months,"inr 13,00,000 ctc",": ~ inr 17,00,000 benefits: insurance, free transport","hyderabad, in",wells fargo,sde 1,hyderabad,0.6666666666666666,1300000.0,1700000.0
1385537,https://leetcode.com/discuss/compensation/1385537/Amazon-or-SDE-2-or-Bengaluru,Amazon | SDE 2 | Bengaluru,2021/08/05,"Education: BTech in CSE from old IIT
Years of Experience: 1.5 - 2
Prior Experience: HFT firm
Date of the Offer: May 2021
Company: Amazon
Title/Level: SDE 2
Location: Bangalore, India
Prev Salary: INR 45 lakhs
Base Salary: INR 33 lakhs
Relocation: NA
Signing Bonus: INR 20 lakhs in 1st year, INR 14 lakhs in 2nd year
Stock bonus: $60K stock grant vested over 4 years (vesting schedule: 5:15:40:40)
Bonus: NA
PF: INR 2 Lakhs
Total comp (Salary + Bonus + Stock): ~ INR 55 lakhs for first year (33 base + 20 jb + 2 PF). (Salary is same in all 4 years unlike other offers since sign-on bonus offsets increase/decrease in stocks)
Benefits: Standard Amazon benefits
Other details: Declined offer. Accepted Google's
Linkedin's Offer: https://leetcode.com/discuss/compensation/1385522/Linkedin-or-SWE-or-Bengaluru
Google's Offer: https://leetcode.com/discuss/compensation/1385508/Google-or-L3-or-Bengaluru
Zomato's Offer: https://leetcode.com/discuss/compensation/1385564/Zomato-or-SDE-2-or-Bengaluru
Uber Offer: https://leetcode.com/discuss/compensation/1385584/Uber-or-SDE-2-or-Bengaluru",amazon,sde 2,1.5 - 2,inr 45 lakhs,: ~ inr 55 lakhs for first year (33 base + 20 jb + 2 pf). (salary is same in all 4 years unlike other offers since sign-on bonus offsets increase/decrease in stocks),"bangalore, india",amazon,sde 2,bangalore,1.52,4500000.0,5500000.0
1339380,https://leetcode.com/discuss/compensation/1339380/Visa-or-Staff-Software-Engineer-or-Bangalore,Visa | Staff Software Engineer | Bangalore,2021/07/15,"Education: B.Tech from Tier-1
Years of Experience: 11 years
Prior Experience: MNC
Current Salary : 31 + 20 (lakh share vesting in next 4 year.
Date of the Offer: Jul, 2021
Company: Visa
Title/Level: Staff Software Engineer
Location: Bangalore
Salary: 4500000 INR
Stock bonus: 20 lakh over period of 4 years
Variable Bonus: 600000 INR
Total comp (Salary + Bonus + Stock): 5500000 INR / year
Other details: This figure seems a bit low for my YOE but they are saying that this is their max limit for staff software engineer",visa,staff software engineer,11 years,31,: 5500000 inr / year,bangalore,visa inc,staff sde,bangalore,11.0,3100000.0,5500000.0
730117,https://leetcode.com/discuss/compensation/730117/GoMechanic-or-Software-Developer-or-Gurgaon,GoMechanic | Software Developer | Gurgaon,2020/07/11,"Education: B. Tech From NIT
Years of Experience: 0
Prior Experience: Fresher
Date of the Offer: Dec 2019
Company: GoMechanic
Title/Level: Software Developer
Location: Gurgaon
Salary: INR 10,00,000
Bonus & Perks: INR 1,00,000
Total comp (Salary + Bonus + Stock): INR 11,00,000
Other details: Standard offer for On-Campus hire",gomechanic,software developer,0,"inr 10,00,000",": inr 11,00,000",gurgaon,gomechanic,sde 1,delhi,0.0,1000000.0,1100000.0
1247138,https://leetcode.com/discuss/compensation/1247138/SuprDaily(Swiggy)-or-Senior-Software-Engineer-or-SDE-2-or-Bangalore,SuprDaily(Swiggy) | Senior Software Engineer | SDE 2 | Bangalore,2021/06/02,"Education: B.Tech
Years of Experience: 5
Prior Experience: Product Startups
Company: SuprDaily
Title/Level: SDE 2
Location: Bangalore
Salary: INR 30,00,000
Retention Bonus: INR 3,00,000
Joining Bonus: 3,00,000
Total comp (Salary + Bonus + Stock): INR 33,00,000
Benefits: Health Insurance",suprdaily,sde 2,5,"inr 30,00,000",": inr 33,00,000",bangalore,suprdaily,sde 2,bangalore,5.0,3000000.0,3300000.0
1494891,https://leetcode.com/discuss/compensation/1494891/Gojek-or-Senior-Software-Engineer-or-Bangalore,Gojek | Senior Software Engineer | Bangalore,2021/09/30,"Education: B.Tech in IT
Years of Experience: 5+
Prior Experience: Product based companies
Date of the Offer: September 2021
Company: Gojek
Title/Level: SSE
Location: Bangalore
Base Salary: ₹42L + ₹2.52 (PF) = ₹44.52L
Target Bonus: ₹8.4L
Joining Bonus: ₹5L
Stock bonus: ~₹29.5L grant vested over 4 years (25% after 1st year, equally every month post that)
Total comp (Salary + Bonus + Stock): ~ ₹65.27L
Competing offer from Zeta
Is this good offer considering years of exp, current market scenario and other high paying companies?
Which of Gojek and Zeta offer the best culture, learning, career growth and WLB?",gojek,sse,5+,₹42l,: ~ ₹65.27l,bangalore,gojek,sde 2,bangalore,5.0,4200000.0,6527000.0
1606387,https://leetcode.com/discuss/compensation/1606387/ShareChat-or-SDE-2-Backend-or-India,ShareChat | SDE 2 Backend | India,2021/12/01,"Education: B.Tech - CSE from Tier 1
Years of Experience: 2+ yrs
Prior Experience: SDE 2 in top mnc
Company: Sharechat
Title/Level: SDE 2
Location: Bangalore
Salary: 37
Signing Bonus: 3
Stocks: 35 in 4 years
Yearly bonus: 3
Compensation : ~ 52L",sharechat,sde 2,2+ yrs,37,,bangalore,sharechat,sde 2,bangalore,2.0,3700000.0,-1.0
1100036,https://leetcode.com/discuss/compensation/1100036/VMware-or-MTS-2-or-Bangalore,VMware | MTS-2 | Bangalore,2021/03/08,"Education: M.Tech from BITS
Years of Experience: 1 yr 8 months
Previous CTC: 14L per year
Company: VMware
Title/Level: MTS-2
Location: Bangalore
Salary: 21L
Employer PF: 1.5L
Relocation/Signing Bonus: 1.75L
Stock bonus: $20000 for 4 yrs ($5000 per year)
Performance Bonus: 2.5L
Total comp (Salary + Bonus + Stock) ~ 29L per year",vmware,mts-2,1 yr 8 months,21l,~ 29l per year,bangalore,vmware,mts 2,bangalore,1.6666666666666665,2100000.0,2900000.0
832866,https://leetcode.com/discuss/compensation/832866/Infurnia-or-SDE-1-or-Bangalore,Infurnia | SDE 1 | Bangalore,2020/09/06,"Education: Applied Maths from a Tier 1.5 College
Years of Experience: 0
Prior Experience: NA
For fresh grad, any related Internship/coop experience? Yes, an internship experience!
For experienced engineer, what's your current and past experience? NA
Date of the Offer: 25th August 2020
Company: Infurnia Technologies
Title/Level: Software Developer
Location: Bangalore
Base: 18
Signing Bonus: 2L
Stock bonus: Esops worth 6L( 33% after one year and 1/8 of what's left out every quarter)
Bonus:
Total comp (Salary + Bonus + Stock): 18 + 2 + 2L after one year
Benefits: Quarterly Appraisals
Other details: Health",infurnia technologies,software developer,0,18,: 18 + 2 + 2l after one year,bangalore,infurnia technologies,sde 1,bangalore,0.0,1800000.0,-1.0
633185,https://leetcode.com/discuss/compensation/633185/Amazon-or-SDE-1-or-Hyderabad,Amazon | SDE-1 | Hyderabad,2020/05/15,"Education: BTech from Tier-1 University
Years of Experience: 8 months
Prior Experience: Associate Developer at a reputed MNC
Date of the Offer: May 1
Company: Amazon
Title/Level: SDE-1
Location: Hyderabad
Salary:15,00,000
Relocation: 1,50,000
Stock bonus: 7 RSU's vested over 4 years
Signing Bonus: 4,50,000(First Year) + 3,50,000(Second Year)
Total comp (Salary + Bonus + Stock): 21. LPA
Benefits: Standard Amazon Benefits
Other details: Tried negotiating but previous CTC was very less.",amazon,sde-1,8 months,"15,00,000",: 21. lpa,hyderabad,amazon,sde 1,hyderabad,0.6666666666666666,1500000.0,-1.0
917416,https://leetcode.com/discuss/compensation/917416/Dream11-or-SDE1-or-Mumbai,Dream11 | SDE1 | Mumbai,2020/10/31,"Education: Masters in CS
Years of Exp: Fresher
Prior Experience: 2 internships, 1 during BTech and another during Masters
Date of offer: July 2020
Company: Dream11
Title/Level: SDE1
Location: Mumbai
Salary: INR 2,200,000
Relocation: Expenses covered upto INR 40K
Signing Bonus: NA
Stock Bonus: INR 1,100,000 ESOPS vested over 4 years
Bonus: NA
Benefits: INR 300,000 rent reimbursement(+tax on this reimbursement), Health Insurance, Life Insurance, Accident Insurance, ~30 Paid leaves, 10 Public Holidays, Special Leaves, 12 WFH, INR 50K Learning wallet, INR 100K Vacation/Experience vouchers
Total comp(Salary + Stocks + Benefits): ~INR 2,750,000 (Stocks 20% and Rent Reimbursement in Benefits) only including in hand components of CTC
Other Details: Got offer during Campus Placements",dream11,sde1,fresher,"inr 2,200,000",": ~inr 2,750,000 (stocks 20% and rent reimbursement in benefits) only including in hand components of ctc",mumbai,dream11,sde 1,mumbai,0.0,2200000.0,2750000.0
852176,https://leetcode.com/discuss/compensation/852176/Arista-Networks-or-Software-Engineer-or-Bangalore,Arista Networks | Software Engineer | Bangalore,2020/09/18,"Education: B.E CSE
Years of Experience: 4.2
Date of the Offer: Mid 2020
Past Company: Juniper
Company: Arista Networks
Title/Level: Sotware Engineer
Location: Bengaluru, India
Salary: INR 20,00,000
Retirals: 1,50,000 Retirals (PF + Gratuity)
Relocation / Signing Bonus: 0
Stock bonus: $14K restricted stock units' grant vested over 4 years
Bonus: Performance-based bonus (~2 lac)
Total comp (Salary + Bonus + Stock): ~ INR 26,00,000 per year
Offer Accepted",juniper,sotware engineer,4.2,"inr 20,00,000",": ~ inr 26,00,000 per year","bengaluru, india",juniper networks,n/a,bangalore,4.2,2000000.0,2600000.0
819407,https://leetcode.com/discuss/compensation/819407/Samsung-Research-Institute-or-Software-Engineer-or-Noida,Samsung Research Institute | Software Engineer | Noida,2020/08/30,"Education: BE
Years of Experience: Fresher
Prior Experience: No
Date of the Offer: November,2019
Company: Samsung Research Institute
Title/Level: Software Engineer
Location: Noida, Uttar Pradesh, India
Salary: 12LPA
Relocation/Signing Bonus: 0
Relocation: 0
Total comp (Salary + Bonus): Base-9 LPA, Others-3 LPA
Benefits: Snacks, Discount coupon on Samsung products.",samsung research institute,software engineer,fresher,12lpa,": base-9 lpa, others-3 lpa","noida, uttar pradesh, india",samsung,sde 1,delhi,0.0,1200000.0,-1.0
1111661,https://leetcode.com/discuss/compensation/1111661/Deloitte-Consultant,Deloitte - Consultant,2021/03/16,"Education: B.Tech
Years of Experience: 3+
Prior Experience: MNC
Date of the Offer: Jan, 2021
Company: Deloitte
Title/Level: Consultant
Location: Hyderabad India
Base Salary: ₹ 13,50,000
Relocation: ₹ 50,000
Signing Bonus: 0
Stock bonus: 0
Bonus: Performance-based bonus 0-10% of salary every year
Total comp (Salary + Bonus): ~ ₹ 14,00,000
Benefits: Communication Expenses - ₹ 3000/month
Other details: Declined as I have offer from startup",deloitte,consultant,3+,"₹ 13,50,000",": ~ ₹ 14,00,000",hyderabad india,deloitte,consultant,hyderabad,3.0,1350000.0,1400000.0
889000,https://leetcode.com/discuss/compensation/889000/British-Telecom-or-Design-Engineer-Specialist-or-Bengaluru,British Telecom | Design Engineer Specialist | Bengaluru,2020/10/11,"Education: Bachelor of Technology
Years of Experience: 12
Prior Experience:
8 years Individual Contributor in Java/JEE stack
4 years System Engineer in service industry
Date of the Offer: September 2019
Company: BT
Title/Level: Design Engineer Specialist
Location:Bengaluru
Salary:22 lacs pa
Relocation/Signing Bonus:None
Stock bonus: None
Bonus: 2 lacs
Total comp (Salary + Bonus + Stock):24 lacs pa
Benefits: Excellent Health Claim packages
Other details:",bt,design engineer specialist,12,22 lacs pa,:24 lacs pa,bengaluru,bt,design engineer specialist,bangalore,12.0,2200000.0,2400000.0
729693,https://leetcode.com/discuss/compensation/729693/Amazon-or-SDE2-or-Bengaluru,Amazon | SDE2 | Bengaluru,2020/07/11,"Education: B.Tech in Computer Science
Years of Experience: 4
Prior Experience: At a product company in Bengaluru
Date of the Offer: June 2020
Company: Amazon
Title/Level: SDE 2
Location: Bengaluru
Salary: 32 LPA
Relocation Bonus: Not Applicable
Stock bonus: 22 RSUs vested over 4 years
Signing Bonus: 15 Lacs (1st year) + 13 Lacs (2nd Year)
Total comp (Salary + Bonus + Stock): Around 50 LPA for 1st year
Other Details: Didn't negotiate on the offer.",amazon,sde 2,4,32 lpa,: around 50 lpa for 1st year,bengaluru,amazon,sde 2,bangalore,4.0,3200000.0,5000000.0
377518,https://leetcode.com/discuss/compensation/377518/GrapeCity-or-Software-Developer-or-Noida,GrapeCity | Software Developer | Noida,2019/09/08,"Education: Master in Computer Application
Years of Experience: 3
Prior Experience: Intern and Work Experience in Tata Consultancy Services and ProcessNine
Date of the Offer: June 2019
Company: Grapecity
Title/Level: Software Developer
Location: Noida,UP,India
Salary: Rs 7,50,000
Relocation: 0
Signing Bonus: 0
Stock bonus: 0
Bonus: Performance-based bonus up to Rs40,000
Total comp (Salary + Bonus + Stock): ~Rs8,00,000
Benefits: 24 paid vacation+gratitute + covered health/dental/vision insurance.",grapecity,software developer,3,"rs 7,50,000",": ~rs8,00,000","noida,up,india",grapecitsy,sde 1,delhi,3.0,750000.0,800000.0
1587379,https://leetcode.com/discuss/compensation/1587379/Microsoft-or-SSE-or-Hyderabad,Microsoft | SSE | Hyderabad,2021/11/20,"Education: B.E CSE Engineering in Tier-2 college
Years of Experience: 8 years
Date of the Offer: November 2021
Company: Microsoft
Level: SSE
Location: Hyderabad
Salary: INR 35LPA
Relocation: INR 1.5Lakhs
Signing Bonus: INR 6Lakhs
Stock bonus: 75k USD for 4 years
Bonus: INR 10.5LPA (30% of fixed)
Total comp (Salary + Bonus + Stock): INR 59LPA First year
Benefits: Standard Microsoft benefits",microsoft,,8 years,inr 35lpa,: inr 59lpa first year,hyderabad,microsoft,n/a,hyderabad,8.0,3500000.0,5900000.0
1245263,https://leetcode.com/discuss/compensation/1245263/Rivigo-or-SDE-II,Rivigo | SDE II,2021/06/01,"Education: CS B.Tech. (IIT/NIT)
Total Years of Experience: 2.1 years
Prior Experience: Publicis Sapient(Service based Company), Gurgaon
Prior Compensation: 12 (11 fixed + variable)
Date of the Offer: 12 July, 2021
Company: Expedia Group
Title/Level: SDE-2
Location: Gurgaon, HR, India
Base Salary: INR 22.8 LPA (exc PF)
Gratuity: INR 43K
Relocation Bonus: NA
Joining Bonus: 5lac (3 + 2 end of 1st year)
RSUs: USD 17,500 (4 yrs @ 25%/yr)
Total comp (Base + RSUs+bonus): ~INR 29.3 LPA
Benefits: Standard Expedia Benefits ($650/yr travel reimbursement, 7K/month cab reim., food coupons, Medical Insurance, etc)
Also had competitive offers from Startups and Top consulting Company.
Didn't negotiate, got the offer letter after 2 days of interview process.",expedia group,sde-2,2.1 years,inr 22.8 lpa,: ~inr 29.3 lpa,"gurgaon, hr, india",expedia,sde 2,delhi,2.1,2280000.0,2930000.0
